,Maize_Domestic Utilization,Maize_Opening Stocks,Maize_Production,Rice_Domestic Utilization,Rice_Opening Stocks,Rice_Production,Soybean_Domestic Utilization,Soybean_Opening Stocks,Soybean_Production,Wheat_Domestic Utilization,Wheat_Opening Stocks,Wheat_Production,class,Country/Region
0,-0.6405473732249608,-0.3408347779546758,0.5946318072828803,-0.6865638524987825,-0.6605282129096465,-0.6241994134829453,-0.3632375376011416,1.6729916702654615,2.296030580433387,-0.6459966931389661,-0.405015656941848,-0.196730540228761,3,Argentina
1,-0.4561700746925754,-0.41241395947950593,-0.39732564388879227,-0.4531524115744327,-0.4214669488339341,-0.3731843389436505,-0.46522306404700364,-0.4531524115744327,-0.45164358001536137,0.39028442994645923,0.5094821231130969,2.9839658799901323,4,Australia
2,-0.6182318024412234,0.8373408967475815,1.6594796103799834,-0.7769391060910932,-0.5505631938520482,-0.5523072301558929,-0.5836998836250981,0.4955097811940161,2.015263016364307,-0.8065877232564534,-0.4445257865782891,-0.6747385786857925,3,Brazil
3,-0.5830578239779836,0.6712305726519705,0.8463342003003106,-0.7705801486226599,-0.7295984485347505,-0.7755476274211943,-0.7556777122270565,-0.5159968601977682,-0.14343595030768289,-0.1409522109084156,0.2887347051648162,2.6085473040804144,4,Canada
4,0.19170866162000122,1.5398831974136324,1.735912464474044,-0.4917722821500661,0.3848251609677763,0.4529839254434618,-1.4034685762051737,-0.506044843941983,-1.4173042228401955,-0.8305271671296476,0.16651322090569864,0.17729046144245245,2,China
5,-0.7814263021866781,1.3564223405871436,0.43709727919105124,-0.813184804307634,-0.22481676501413506,-0.12954125865126728,-0.8833878089960628,-0.6159477911353815,-0.9101318107821309,-0.28164776880952985,2.2924624030995284,0.5541022870050992,0,Egypt
6,-0.5895850635863181,0.7547947751119498,0.4695732618971807,-0.7022702634526452,-0.6506744759680633,-0.6744085382109709,-0.6907128070560988,-0.43459131798263395,-0.6936021711552354,-0.5338616131029696,1.7227317483227078,2.022606465183098,4,European Union
7,-0.9897242130813038,-0.6100766669610151,-0.484025710047061,-0.41576886776559185,1.3125740948213915,1.583110338316558,-1.0059165296809225,-0.6825684228146923,-0.6731021454179922,-0.42822449591914463,1.0686928955748283,1.3250297229749441,1,India
8,-0.5976340776419881,0.6352167084428654,0.5537291351175987,-0.26044411905467774,1.9074063230295712,1.8231088333827439,-0.8013530109551547,-0.6215183663752558,-0.7493695590062777,-0.7346174983180828,-0.34614656686228573,-0.8083778017590569,1,Indonesia
9,-0.6013381090164586,2.364499155373355,-0.8963690410761782,-0.10222562996806059,0.9026541611827138,0.8494154967508848,-0.8786228195989018,-0.24419540178627158,-0.8431303766443491,-0.4904242247834812,0.6453339497622066,-0.7055971601954573,0,Japan
10,-0.5747171077818519,-0.42946170888657037,-0.42946170888657037,-0.5747171077818519,-0.523272487339773,-0.5172201790524696,-0.5747171077818519,-0.5262986414834248,-0.5353771039143799,0.8415230314471434,1.4528061684647868,2.3909139529968138,4,Kazakhstan
11,-0.45621536365151377,2.3714591072828672,1.7785943304621505,-0.5896368379269564,-0.5132422841079529,-0.5821049805081814,-0.5799530212456743,-0.197980252150657,-0.5691932249331385,-0.5315339378392636,0.11405384091287815,-0.2442473762945605,2,Mexico
12,-0.7904896387451684,1.8470607070863498,1.6958450312503637,-0.48515029330712056,0.9426746458365128,0.1138964225046685,-0.8312015514702416,-0.6450899504413361,-0.6450899504413361,-0.7904896387451684,0.39306382404802653,-0.8050296075755516,2,Nigeria
13,-0.7318835683688338,0.744394398597361,0.7402241218545187,-0.34821810802733694,1.8495177354505863,1.6681106971369435,-0.8048634113685752,-0.7944377195114694,-0.8048634113685752,-0.6797551090833044,-0.033362213942738805,-0.8048634113685752,1,Philippines
14,-0.3955777487245185,2.352646610835294,-0.8271171109694476,-0.3047273566729545,0.8157608119630021,0.6605580588749134,-0.8346879769737446,-0.3425816866944394,-0.8119753789608536,-0.4788572747717855,1.0088178950725755,-0.8422588429780417,0,Republic of Korea
15,-0.581706549804765,-0.09648921982469677,0.008565622647623351,-0.6081592079812485,-0.5567654720955092,-0.5590328427963506,-0.6089149982148624,-0.4184558593441813,-0.4751401268652173,-0.28997151962983303,1.947167571867055,2.238902602041987,4,Russian Federation
16,-0.732052137312655,1.240571040671498,-0.6951806760419231,-0.5200412350059469,0.4017452967623489,-0.7781414639010698,-0.7781414639010698,-0.6398734841358253,-0.7781414639010698,1.1760459834477175,2.0978325152160133,0.005377088101981645,0,Saudi Arabia
17,-0.30661545392966927,1.8042763884400013,2.356066803297479,-0.5813366391991369,-0.407581359626995,-0.6400377471626985,-0.6236014369329013,-0.48506682213889607,-0.4874148664574386,-0.524983575554118,0.09490012454109117,-0.19860541527671619,2,South Africa
18,-0.6715259522931791,-0.11594765426468093,-0.11958681342207286,1.4027947674202093,0.8702644773885264,2.3319934056076104,-0.71762196828681,-0.4835027291612638,-0.7127697560769541,-0.6230038301946204,-0.4410458723250249,-0.7200480743917379,1,Thailand
19,-0.5905223957710269,0.14410301925023936,-0.0438864245210829,-0.6491857682954112,-0.5598574510423716,-0.586522620371637,-0.6545188021612643,-0.4705291337893319,-0.6411862174966315,-0.06655181845095862,2.0959934141524785,2.0226641984969986,4,Turkey
20,-0.32208761428696353,0.39165758921219823,2.1952532531442115,-0.7893699032045783,-0.7708495685828436,-0.7751234919570901,-0.7637263629590995,-0.6497550729791934,-0.44745603326486016,-0.3406079489086982,0.8176252855120969,1.454439868274822,4,Ukraine
21,-0.4933191444990173,2.0119246536060094,2.117676549920219,-0.6971657548111441,-0.6700551903939983,-0.6434620031603858,-0.6694343377737583,-0.20389834803047996,0.14750423502534885,-0.5069779021442968,-0.3179282792812229,-0.07486447845727077,2,United States of America
22,-0.5529388404591703,0.0703410721633304,-0.08303147178042634,-0.3092831678109327,1.6421377104521846,2.4688265997944194,-0.6192915013142707,-0.46591895737051403,-0.6051507703123641,-0.545324600688913,-0.37672357720464134,-0.6236424954687035,1,Viet Nam
